family,model_name,rank,rho,seed,lr,top1_fired,top1_fire_step,collapsed,max_grad_norm,final_loss,path,sha256
LLaDA,llada2_mini,None,0.05,1337,0.0001,True,11,False,26.986697602527627,2.240067,results/peft_results/peft_results_w7_critical12_llada20mini/r16_m0p05_s1337.json,8f101ebd0254b572
LLaDA,llada2_mini,None,0.05,150,0.0001,True,11,False,30.14828599839754,2.232782,results/peft_results/peft_results_w7_critical12_llada20mini/r16_m0p05_s150.json,953d065eaf2ad149
LLaDA,llada2_mini,None,0.05,200,0.0001,True,11,False,25.824832093614027,0.314906,results/peft_results/peft_results_w7_critical12_llada20mini/r16_m0p05_s200.json,0667f39f0ea86667
LLaDA,llada2_mini,None,0.05,21,0.0001,True,11,False,36.92273591871189,2.052043,results/peft_results/peft_results_w7_critical12_llada20mini/r16_m0p05_s21.json,dbc5923ff220299c
LLaDA,llada2_mini,None,0.05,300,0.0001,True,11,False,26.589241153119925,3.640128,results/peft_results/peft_results_w7_critical12_llada20mini/r16_m0p05_s300.json,6eecbc465080498c
LLaDA,llada2_mini,None,0.05,400,0.0001,True,11,False,25.829138856407752,1.776167,results/peft_results/peft_results_w7_critical12_llada20mini/r16_m0p05_s400.json,3dc875d34fd26deb
LLaDA,llada2_mini,None,0.05,42,0.0001,True,11,False,53.47898794645252,2.460919,results/peft_results/peft_results_w7_critical12_llada20mini/r16_m0p05_s42.json,a40078cc664ce922
LLaDA,llada2_mini,None,0.05,500,0.0001,True,11,False,22.15155452331817,0.263095,results/peft_results/peft_results_w7_critical12_llada20mini/r16_m0p05_s500.json,95a80a0d4abc1cb4
LLaDA,llada2_mini,None,0.05,7,0.0001,True,11,False,45.0091795376542,1.765814,results/peft_results/peft_results_w7_critical12_llada20mini/r16_m0p05_s7.json,badcdc616f43d879
LLaDA,llada2_mini,None,0.05,99,0.0001,True,11,False,31.342983766506972,2.90245,results/peft_results/peft_results_w7_critical12_llada20mini/r16_m0p05_s99.json,d103cb8ef8b56310
LLaDA,llada2_mini,None,0.2,1337,0.0001,True,11,False,52.85482716742449,1.599842,results/peft_results/peft_results_w7_critical12_llada20mini/r16_m0p20_s1337.json,8b654ece7c543cf2
LLaDA,llada2_mini,None,0.2,150,0.0001,True,11,False,15.746059825711312,1.471946,results/peft_results/peft_results_w7_critical12_llada20mini/r16_m0p20_s150.json,9d2c5e72e76eff8f
LLaDA,llada2_mini,None,0.2,200,0.0001,True,11,False,14.092037480149841,1.528239,results/peft_results/peft_results_w7_critical12_llada20mini/r16_m0p20_s200.json,77c3a0e39ae8b195
LLaDA,llada2_mini,None,0.2,21,0.0001,True,11,False,23.52963926376117,1.853793,results/peft_results/peft_results_w7_critical12_llada20mini/r16_m0p20_s21.json,baf0c9859e0521ab
LLaDA,llada2_mini,None,0.2,300,0.0001,True,11,False,19.096491854969624,1.507122,results/peft_results/peft_results_w7_critical12_llada20mini/r16_m0p20_s300.json,f3c6eb3fbf074cbf
LLaDA,llada2_mini,None,0.2,400,0.0001,True,11,False,15.252821487176028,1.467422,results/peft_results/peft_results_w7_critical12_llada20mini/r16_m0p20_s400.json,2f02c5a9d6ee6c5e
LLaDA,llada2_mini,None,0.2,42,0.0001,True,11,False,12.589533969949533,1.930039,results/peft_results/peft_results_w7_critical12_llada20mini/r16_m0p20_s42.json,7724dd56830c1f3d
LLaDA,llada2_mini,None,0.2,500,0.0001,True,11,False,19.73712322247538,1.634736,results/peft_results/peft_results_w7_critical12_llada20mini/r16_m0p20_s500.json,84365c92c9102bec
LLaDA,llada2_mini,None,0.2,7,0.0001,True,11,False,16.225674380703726,2.171114,results/peft_results/peft_results_w7_critical12_llada20mini/r16_m0p20_s7.json,0bc45fe572ba2045
LLaDA,llada2_mini,None,0.2,99,0.0001,True,11,False,14.825020017815119,1.763921,results/peft_results/peft_results_w7_critical12_llada20mini/r16_m0p20_s99.json,2e69036128869aac
LLaDA,llada2_mini,None,0.4,1337,0.0001,True,11,False,17.590395452042294,1.83984,results/peft_results/peft_results_w7_critical12_llada20mini/r16_m0p40_s1337.json,eaf8ee5fcf84cfc7
LLaDA,llada2_mini,None,0.4,150,0.0001,True,11,False,20.74198597753274,1.696545,results/peft_results/peft_results_w7_critical12_llada20mini/r16_m0p40_s150.json,f0322ca3d6d765e1
LLaDA,llada2_mini,None,0.4,200,0.0001,True,11,False,15.052009016964886,1.687089,results/peft_results/peft_results_w7_critical12_llada20mini/r16_m0p40_s200.json,bbce11c9b305aad8
LLaDA,llada2_mini,None,0.4,21,0.0001,True,11,False,21.376666155269522,1.783765,results/peft_results/peft_results_w7_critical12_llada20mini/r16_m0p40_s21.json,51d436403dfa3fd2
LLaDA,llada2_mini,None,0.4,300,0.0001,True,11,False,25.325128754216458,1.587536,results/peft_results/peft_results_w7_critical12_llada20mini/r16_m0p40_s300.json,866487bc7177bb7d
LLaDA,llada2_mini,None,0.4,400,0.0001,True,11,False,20.716108005907095,1.685322,results/peft_results/peft_results_w7_critical12_llada20mini/r16_m0p40_s400.json,fc9166d3d7c4a2b7
LLaDA,llada2_mini,None,0.4,42,0.0001,True,11,False,19.19074912128479,2.256063,results/peft_results/peft_results_w7_critical12_llada20mini/r16_m0p40_s42.json,4a2cb857cd6fb639
LLaDA,llada2_mini,None,0.4,500,0.0001,True,11,False,28.647803851740115,1.860898,results/peft_results/peft_results_w7_critical12_llada20mini/r16_m0p40_s500.json,00dc15fa3e6f52a3
LLaDA,llada2_mini,None,0.4,7,0.0001,True,11,False,15.369083591597866,2.139921,results/peft_results/peft_results_w7_critical12_llada20mini/r16_m0p40_s7.json,d8460adf9a54cf3f
LLaDA,llada2_mini,None,0.4,99,0.0001,True,11,False,17.384337088673455,1.722071,results/peft_results/peft_results_w7_critical12_llada20mini/r16_m0p40_s99.json,e58dda1cbef1d336
LLaDA,llada2_mini,None,0.9,1337,0.0001,True,11,False,34.32126216631105,2.136,results/peft_results/peft_results_w7_critical12_llada20mini/r16_m0p90_s1337.json,1e9bbc914f3ae887
LLaDA,llada2_mini,None,0.9,150,0.0001,True,11,False,22.203815240334887,2.117228,results/peft_results/peft_results_w7_critical12_llada20mini/r16_m0p90_s150.json,9978a056271b8d01
LLaDA,llada2_mini,None,0.9,200,0.0001,True,11,False,74.67821441673192,1.831331,results/peft_results/peft_results_w7_critical12_llada20mini/r16_m0p90_s200.json,095ebadeafb894b9
LLaDA,llada2_mini,None,0.9,21,0.0001,True,11,False,36.58991483832316,1.993813,results/peft_results/peft_results_w7_critical12_llada20mini/r16_m0p90_s21.json,24757246755e4ae0
LLaDA,llada2_mini,None,0.9,300,0.0001,True,11,False,30.407751047491796,1.993557,results/peft_results/peft_results_w7_critical12_llada20mini/r16_m0p90_s300.json,2d91bb84a7b31a0e
LLaDA,llada2_mini,None,0.9,400,0.0001,True,11,False,28.213534091570867,2.001431,results/peft_results/peft_results_w7_critical12_llada20mini/r16_m0p90_s400.json,00c8050672b1a82f
LLaDA,llada2_mini,None,0.9,42,0.0001,True,11,False,29.40129459190465,1.950409,results/peft_results/peft_results_w7_critical12_llada20mini/r16_m0p90_s42.json,1f61ae57f2f230ba
LLaDA,llada2_mini,None,0.9,500,0.0001,True,11,False,27.83692975723217,2.073154,results/peft_results/peft_results_w7_critical12_llada20mini/r16_m0p90_s500.json,d9197a2501a7cfc8
LLaDA,llada2_mini,None,0.9,7,0.0001,True,11,False,35.09380214865436,1.991863,results/peft_results/peft_results_w7_critical12_llada20mini/r16_m0p90_s7.json,08680aeee605f66a
LLaDA,llada2_mini,None,0.9,99,0.0001,True,11,False,21.84847588180836,1.855214,results/peft_results/peft_results_w7_critical12_llada20mini/r16_m0p90_s99.json,28f0c00008eef5e7
LLaDA,llada2_mini,None,0.05,1337,0.0001,True,11,False,35.54889155239029,2.124181,results/peft_results/peft_results_w7_critical12_llada20mini/r4_m0p05_s1337.json,1c5e498f4801ab5f
LLaDA,llada2_mini,None,0.05,150,0.0001,True,11,False,37.11633212347959,1.976853,results/peft_results/peft_results_w7_critical12_llada20mini/r4_m0p05_s150.json,71cfecc1c014b420
LLaDA,llada2_mini,None,0.05,200,0.0001,True,11,False,35.30066853133272,0.243208,results/peft_results/peft_results_w7_critical12_llada20mini/r4_m0p05_s200.json,6f44fe2791a5d783
LLaDA,llada2_mini,None,0.05,21,0.0001,True,11,False,38.967010268240166,2.098565,results/peft_results/peft_results_w7_critical12_llada20mini/r4_m0p05_s21.json,faaa3cfbce6529b2
LLaDA,llada2_mini,None,0.05,300,0.0001,True,11,False,32.85951785438843,3.166396,results/peft_results/peft_results_w7_critical12_llada20mini/r4_m0p05_s300.json,79bc8a303d6c4b52
LLaDA,llada2_mini,None,0.05,400,0.0001,True,11,False,27.3326610623006,1.886986,results/peft_results/peft_results_w7_critical12_llada20mini/r4_m0p05_s400.json,ab36c02e7db96f14
LLaDA,llada2_mini,None,0.05,42,0.0001,True,11,False,22.77331312740854,2.068605,results/peft_results/peft_results_w7_critical12_llada20mini/r4_m0p05_s42.json,fdda56b52a9aa577
LLaDA,llada2_mini,None,0.05,500,0.0001,True,11,False,24.12114836136471,0.351198,results/peft_results/peft_results_w7_critical12_llada20mini/r4_m0p05_s500.json,b960a2bc61936643
LLaDA,llada2_mini,None,0.05,7,0.0001,True,11,False,30.940503440019018,1.771377,results/peft_results/peft_results_w7_critical12_llada20mini/r4_m0p05_s7.json,537f73e0314a1dc0
LLaDA,llada2_mini,None,0.05,99,0.0001,True,11,False,33.57748243310486,2.80209,results/peft_results/peft_results_w7_critical12_llada20mini/r4_m0p05_s99.json,efefaab408c4da9d
LLaDA,llada2_mini,None,0.2,1337,0.0001,True,11,False,17.424863722903893,1.654851,results/peft_results/peft_results_w7_critical12_llada20mini/r4_m0p20_s1337.json,f9f8381f2f55d099
LLaDA,llada2_mini,None,0.2,150,0.0001,True,11,False,18.579898272290336,1.525097,results/peft_results/peft_results_w7_critical12_llada20mini/r4_m0p20_s150.json,52058c9181af007a
LLaDA,llada2_mini,None,0.2,200,0.0001,True,11,False,15.774724733159454,1.408313,results/peft_results/peft_results_w7_critical12_llada20mini/r4_m0p20_s200.json,59b4fa152846b8e1
LLaDA,llada2_mini,None,0.2,21,0.0001,True,11,False,13.586625472371788,1.878672,results/peft_results/peft_results_w7_critical12_llada20mini/r4_m0p20_s21.json,65c37b80f74274f8
LLaDA,llada2_mini,None,0.2,300,0.0001,True,11,False,13.76380798489637,1.392671,results/peft_results/peft_results_w7_critical12_llada20mini/r4_m0p20_s300.json,bb8fceba4fce8acb
LLaDA,llada2_mini,None,0.2,400,0.0001,True,11,False,16.624165782185493,1.533393,results/peft_results/peft_results_w7_critical12_llada20mini/r4_m0p20_s400.json,550c64eec8ce979b
LLaDA,llada2_mini,None,0.2,42,0.0001,True,11,False,11.382950373791967,1.923193,results/peft_results/peft_results_w7_critical12_llada20mini/r4_m0p20_s42.json,a09c2ba9200e843d
LLaDA,llada2_mini,None,0.2,500,0.0001,True,11,False,16.345093485103146,1.567247,results/peft_results/peft_results_w7_critical12_llada20mini/r4_m0p20_s500.json,47d205e64465360e
LLaDA,llada2_mini,None,0.2,7,0.0001,True,11,False,23.556471083680595,1.956492,results/peft_results/peft_results_w7_critical12_llada20mini/r4_m0p20_s7.json,3b336b56ca52c0ea
LLaDA,llada2_mini,None,0.2,99,0.0001,True,11,False,13.60020629653904,1.777235,results/peft_results/peft_results_w7_critical12_llada20mini/r4_m0p20_s99.json,74ba37ca739280cf
LLaDA,llada2_mini,None,0.4,1337,0.0001,True,11,False,17.308517901327,1.697358,results/peft_results/peft_results_w7_critical12_llada20mini/r4_m0p40_s1337.json,09aa9fb7fa1dd7c9
LLaDA,llada2_mini,None,0.4,150,0.0001,True,11,False,17.17969065842245,1.66623,results/peft_results/peft_results_w7_critical12_llada20mini/r4_m0p40_s150.json,a1885a03b363e553
LLaDA,llada2_mini,None,0.4,200,0.0001,True,11,False,15.948512443540677,1.681273,results/peft_results/peft_results_w7_critical12_llada20mini/r4_m0p40_s200.json,75174a1644239f8e
LLaDA,llada2_mini,None,0.4,21,0.0001,True,11,False,16.757911302344592,1.823441,results/peft_results/peft_results_w7_critical12_llada20mini/r4_m0p40_s21.json,eb852da4a4ccb709
LLaDA,llada2_mini,None,0.4,300,0.0001,True,11,False,16.05696418800675,1.530732,results/peft_results/peft_results_w7_critical12_llada20mini/r4_m0p40_s300.json,50aa816b54cfdb54
LLaDA,llada2_mini,None,0.4,400,0.0001,True,11,False,14.110485149631456,1.70776,results/peft_results/peft_results_w7_critical12_llada20mini/r4_m0p40_s400.json,92f6a427aeaeec6d
LLaDA,llada2_mini,None,0.4,42,0.0001,True,11,False,15.354428142426464,2.078865,results/peft_results/peft_results_w7_critical12_llada20mini/r4_m0p40_s42.json,4f635d20c4376214
LLaDA,llada2_mini,None,0.4,500,0.0001,True,11,False,14.977552721835364,2.086372,results/peft_results/peft_results_w7_critical12_llada20mini/r4_m0p40_s500.json,554dc78d33c928c6
LLaDA,llada2_mini,None,0.4,7,0.0001,True,11,False,18.48476220749873,2.260059,results/peft_results/peft_results_w7_critical12_llada20mini/r4_m0p40_s7.json,99933842c2e1b975
LLaDA,llada2_mini,None,0.4,99,0.0001,True,11,False,17.464252943429013,1.674562,results/peft_results/peft_results_w7_critical12_llada20mini/r4_m0p40_s99.json,38c2bb705ca25f94
LLaDA,llada2_mini,None,0.9,1337,0.0001,True,11,False,21.239879936965654,2.122229,results/peft_results/peft_results_w7_critical12_llada20mini/r4_m0p90_s1337.json,83c3040c94faf58b
LLaDA,llada2_mini,None,0.9,150,0.0001,True,11,False,25.171351412037218,2.116161,results/peft_results/peft_results_w7_critical12_llada20mini/r4_m0p90_s150.json,ec20382219d5cc1b
LLaDA,llada2_mini,None,0.9,200,0.0001,True,11,False,18.723409264154267,1.817429,results/peft_results/peft_results_w7_critical12_llada20mini/r4_m0p90_s200.json,f9eaa694b4f68a85
LLaDA,llada2_mini,None,0.9,21,0.0001,True,11,False,30.192806609157078,1.905133,results/peft_results/peft_results_w7_critical12_llada20mini/r4_m0p90_s21.json,244e259d6ad97764
LLaDA,llada2_mini,None,0.9,300,0.0001,True,11,False,21.00703684283814,2.006555,results/peft_results/peft_results_w7_critical12_llada20mini/r4_m0p90_s300.json,2047bc1a5892d528
LLaDA,llada2_mini,None,0.9,400,0.0001,True,11,False,114.74083420237356,1.981181,results/peft_results/peft_results_w7_critical12_llada20mini/r4_m0p90_s400.json,940b2c1736bb46de
LLaDA,llada2_mini,None,0.9,42,0.0001,True,11,False,160.9905429506904,1.967364,results/peft_results/peft_results_w7_critical12_llada20mini/r4_m0p90_s42.json,a1a784b99cf26700
LLaDA,llada2_mini,None,0.9,500,0.0001,True,11,False,166.4330758895118,2.080018,results/peft_results/peft_results_w7_critical12_llada20mini/r4_m0p90_s500.json,daabb5738f308fa0
LLaDA,llada2_mini,None,0.9,7,0.0001,True,11,False,44.752011330731236,1.993967,results/peft_results/peft_results_w7_critical12_llada20mini/r4_m0p90_s7.json,6aa9fadd30d141fe
LLaDA,llada2_mini,None,0.9,99,0.0001,True,11,False,29.59403416544687,1.89532,results/peft_results/peft_results_w7_critical12_llada20mini/r4_m0p90_s99.json,00f6cbb3fe21e4db
LLaDA,llada2_mini,None,0.05,1337,0.0001,True,11,False,34.95847418457755,2.300144,results/peft_results/peft_results_w7_critical12_llada20mini/r64_m0p05_s1337.json,4e12d8f665baa841
LLaDA,llada2_mini,None,0.05,150,0.0001,True,11,False,25.72539731173635,1.839208,results/peft_results/peft_results_w7_critical12_llada20mini/r64_m0p05_s150.json,f3bdb643929d1f1a
LLaDA,llada2_mini,None,0.05,200,0.0001,True,11,False,38.12550989049736,0.564772,results/peft_results/peft_results_w7_critical12_llada20mini/r64_m0p05_s200.json,e33707be1acdb02b
LLaDA,llada2_mini,None,0.05,21,0.0001,True,11,False,31.343327165600037,1.856693,results/peft_results/peft_results_w7_critical12_llada20mini/r64_m0p05_s21.json,d926bd97ac373757
LLaDA,llada2_mini,None,0.05,300,0.0001,True,11,False,33.40871502316762,3.593422,results/peft_results/peft_results_w7_critical12_llada20mini/r64_m0p05_s300.json,0f08f2d2aa79e95a
LLaDA,llada2_mini,None,0.05,400,0.0001,True,11,False,35.283629200658005,1.836253,results/peft_results/peft_results_w7_critical12_llada20mini/r64_m0p05_s400.json,9bd22342c460090e
LLaDA,llada2_mini,None,0.05,42,0.0001,True,11,False,76.36840466927822,2.163602,results/peft_results/peft_results_w7_critical12_llada20mini/r64_m0p05_s42.json,ff3fee5748f853c8
LLaDA,llada2_mini,None,0.05,500,0.0001,True,11,False,24.0729695717354,0.722588,results/peft_results/peft_results_w7_critical12_llada20mini/r64_m0p05_s500.json,6723d00d97ffc50b
LLaDA,llada2_mini,None,0.05,7,0.0001,True,11,False,40.34306907414752,1.852643,results/peft_results/peft_results_w7_critical12_llada20mini/r64_m0p05_s7.json,a05a2bc2745079cd
LLaDA,llada2_mini,None,0.05,99,0.0001,True,11,False,34.16865738665965,3.005182,results/peft_results/peft_results_w7_critical12_llada20mini/r64_m0p05_s99.json,ee44dd89be0c3f7b
LLaDA,llada2_mini,None,0.2,1337,0.0001,True,11,False,21.560332243559113,1.740531,results/peft_results/peft_results_w7_critical12_llada20mini/r64_m0p20_s1337.json,95931e3c6ea28e9f
LLaDA,llada2_mini,None,0.2,150,0.0001,True,11,False,14.54026972059224,1.569618,results/peft_results/peft_results_w7_critical12_llada20mini/r64_m0p20_s150.json,39f2799d1ddfd045
LLaDA,llada2_mini,None,0.2,200,0.0001,True,11,False,25.778090977064924,1.472865,results/peft_results/peft_results_w7_critical12_llada20mini/r64_m0p20_s200.json,4e8a874ed1d41bf9
LLaDA,llada2_mini,None,0.2,21,0.0001,True,11,False,47.145053110255375,1.94615,results/peft_results/peft_results_w7_critical12_llada20mini/r64_m0p20_s21.json,06a8d0a3dbf6ba1d
LLaDA,llada2_mini,None,0.2,300,0.0001,True,11,False,24.772981719792224,1.496968,results/peft_results/peft_results_w7_critical12_llada20mini/r64_m0p20_s300.json,1a090606f180e27c
LLaDA,llada2_mini,None,0.2,400,0.0001,True,11,False,16.777798582198034,1.492279,results/peft_results/peft_results_w7_critical12_llada20mini/r64_m0p20_s400.json,4fe9983efccf4b60
LLaDA,llada2_mini,None,0.2,42,0.0001,True,11,False,81.58224735770246,1.88254,results/peft_results/peft_results_w7_critical12_llada20mini/r64_m0p20_s42.json,c37ed59db8c6cb31
LLaDA,llada2_mini,None,0.2,500,0.0001,True,11,False,27.226374046146216,1.546036,results/peft_results/peft_results_w7_critical12_llada20mini/r64_m0p20_s500.json,9f3754da37ebcdc1
LLaDA,llada2_mini,None,0.2,7,0.0001,True,11,False,16.513975569399065,1.928422,results/peft_results/peft_results_w7_critical12_llada20mini/r64_m0p20_s7.json,5cc3bbadb222a04d
LLaDA,llada2_mini,None,0.2,99,0.0001,True,11,False,121.27891053679282,1.825444,results/peft_results/peft_results_w7_critical12_llada20mini/r64_m0p20_s99.json,1b1c8963533be876
LLaDA,llada2_mini,None,0.4,1337,0.0001,True,11,False,28.201939943041005,1.746214,results/peft_results/peft_results_w7_critical12_llada20mini/r64_m0p40_s1337.json,33d2b5e6c92d93f3
LLaDA,llada2_mini,None,0.4,150,0.0001,True,11,False,30.07653142167145,1.648914,results/peft_results/peft_results_w7_critical12_llada20mini/r64_m0p40_s150.json,6a61edc5452b977b
LLaDA,llada2_mini,None,0.4,200,0.0001,True,11,False,26.597634226915822,1.672647,results/peft_results/peft_results_w7_critical12_llada20mini/r64_m0p40_s200.json,32aad0e93f0d48db
LLaDA,llada2_mini,None,0.4,21,0.0001,True,11,False,43.05672413795838,1.92056,results/peft_results/peft_results_w7_critical12_llada20mini/r64_m0p40_s21.json,de80406173eaccdc
LLaDA,llada2_mini,None,0.4,300,0.0001,True,11,False,22.710445289145355,1.686022,results/peft_results/peft_results_w7_critical12_llada20mini/r64_m0p40_s300.json,06be1b3f3668550b
LLaDA,llada2_mini,None,0.4,400,0.0001,True,11,False,39.786611942489074,1.684045,results/peft_results/peft_results_w7_critical12_llada20mini/r64_m0p40_s400.json,81f91fd8e03f4063
